video_id,title,channel,category,tags,views,likes,comments,duration_sec,publish_date,engagement_ratio,success_level
vid_2458,Top Howto & Style,channel_12,Howto & Style,official|trailer,55232,2663,211,518,2023-05-16,0.05203411004290913,Medium
vid_2459,Full Gaming compilation,channel_360,Gaming,review|official,204581,13068,2026,762,2023-11-06,0.07377970691458681,High
vid_2460,Guide Science & Tech official,channel_284,Science & Tech,live|trailer|review,74763,4934,318,487,2024-04-17,0.07024771280295329,High
vid_2461,Best Music compilation,channel_262,Music,challenge|vlog|live|compilation,180643,12168,1046,688,2023-04-03,0.07314939881756383,High
vid_2462,New Education challenge,channel_71,Education,live|trailer|official|tutorial,124399,7276,358,211,2024-11-20,0.06136655948553055,Medium
vid_2463,How To Comedy vlog,channel_331,Comedy,trailer|review|vlog,85367,4624,758,463,2024-03-22,0.06304470059038515,Medium
vid_2464,Guide Music live,channel_84,Music,compilation|trailer|reaction|official,312589,20389,1548,833,2025-04-10,0.07017818868165968,High
vid_2465,2025 Sports tutorial,channel_468,Sports,live|trailer|review,40651,1718,272,797,2024-07-20,0.04895208107842173,Medium
vid_2466,Full Music compilation,channel_151,Music,compilation,217599,10200,1884,942,2024-03-21,0.05553308823529412,Medium
vid_2467,Guide Comedy official,channel_65,Comedy,live|compilation,37103,1463,263,886,2024-05-23,0.04651789564467443,Medium
vid_2468,Amazing Comedy,channel_364,Comedy,trailer,3318,128,30,667,2024-10-09,0.0476047002109069,Medium
vid_2469,Unbelievable Gaming compilation,channel_474,Gaming,official|challenge|trailer,185212,3928,1303,386,2023-08-05,0.028243157877686772,Low
vid_2470,How To Comedy challenge,channel_143,Comedy,vlog|compilation,62257,4466,540,472,2025-01-08,0.08040733720967587,High
vid_2471,Amazing Howto & Style official,channel_144,Howto & Style,challenge,63035,2651,298,517,2024-06-16,0.0467827907862174,Medium
vid_2472,How To Education vlog,channel_468,Education,tutorial|challenge,41211,3156,107,869,2023-09-04,0.07917596816461225,High
vid_2473,Unbelievable Entertainment trailer,channel_215,Entertainment,official|challenge|vlog,400991,14087,1572,956,2023-03-02,0.03905065437714468,Low
vid_2474,Amazing Comedy vlog,channel_483,Comedy,trailer,125757,4998,730,790,2024-08-11,0.045547798152006234,Medium
vid_2475,How To Music,channel_1,Music,trailer|vlog|live|challenge,91947,6491,686,591,2024-03-13,0.07805498760168791,High
vid_2476,2025 Entertainment official,channel_451,Entertainment,challenge|official,223080,17048,1336,699,2025-04-20,0.08240952837758482,High
vid_2477,Amazing News official,channel_103,News,trailer|review|tutorial|live,100023,5854,127,619,2024-11-27,0.05979564904422938,Medium
vid_2478,New Entertainment challenge,channel_490,Entertainment,vlog,277534,18798,1735,680,2024-08-10,0.07398346154539068,High
vid_2479,New Comedy compilation,channel_288,Comedy,live|challenge,109091,4036,737,405,2024-02-28,0.04375206247937521,Low
vid_2480,Unbelievable Education reaction,channel_294,Education,live|tutorial|vlog,9440,305,62,700,2024-04-28,0.03887300074144688,Low
vid_2481,Guide Comedy trailer,channel_212,Comedy,challenge|reaction,62437,4377,246,418,2025-04-04,0.07404144911752458,High
vid_2482,Top Music trailer,channel_276,Music,official,469561,15790,2116,594,2023-09-22,0.03813340943262019,Low
vid_2483,Exclusive Music compilation,channel_79,Music,reaction|live|official|vlog,640844,47486,5920,777,2023-10-31,0.08333684432273014,High
vid_2484,Full Music compilation,channel_452,Music,vlog|reaction|live,130399,2802,580,815,2025-06-11,0.02593558282208589,Low
vid_2485,Amazing Howto & Style vlog,channel_216,Howto & Style,tutorial|review|official|compilation,80890,4826,112,377,2024-03-15,0.06104511008641258,Medium
vid_2486,Top Gaming vlog,channel_302,Gaming,tutorial|reaction|vlog,72052,3309,505,800,2023-11-07,0.052933257463256216,Medium
vid_2487,Unbelievable Science & Tech reaction,channel_163,Science & Tech,review|live|tutorial,16605,397,76,30,2023-02-18,0.028483680597374442,Low
vid_2488,Full Music challenge,channel_28,Music,official|review|live,349886,15678,1683,639,2024-04-04,0.04961887695170155,Medium
vid_2489,2025 Education trailer,channel_181,Education,live|reaction|tutorial|trailer,86572,3118,429,640,2025-01-16,0.040971203493005905,Low
vid_2490,Exclusive Comedy official,channel_305,Comedy,compilation|trailer|official,123940,3301,824,981,2024-05-20,0.033281964805835035,Low
vid_2491,Guide Education official,channel_159,Education,reaction,72494,3751,644,190,2023-04-13,0.0606248706807366,Medium
vid_2492,Exclusive Science & Tech challenge,channel_52,Science & Tech,trailer|official|vlog|live,20726,701,183,509,2025-04-04,0.04264968398707,Low
vid_2493,Unbelievable Music challenge,channel_483,Music,live,233785,7301,1860,232,2023-06-22,0.039185408878204854,Low
vid_2494,2025 Education,channel_208,Education,compilation|tutorial,50760,2114,440,488,2024-12-16,0.05031421760800615,Medium
vid_2495,Amazing Science & Tech live,channel_350,Science & Tech,live,119519,8823,1089,728,2023-07-06,0.08293172690763052,High
vid_2496,2025 Gaming,channel_161,Gaming,official,152520,3278,669,561,2023-06-11,0.02587840362966411,Low
vid_2497,Best Comedy official,channel_389,Comedy,trailer|compilation|vlog,68236,2482,254,759,2025-06-02,0.040095549335404546,Low
vid_2498,Guide Sports compilation,channel_94,Sports,challenge|compilation|official,11158,709,101,1213,2024-03-24,0.07258714938614572,High
vid_2499,Best Music challenge,channel_490,Music,reaction|live|vlog|tutorial,46196,3509,156,787,2024-07-17,0.0793341558975691,High
vid_2500,2025 Entertainment,channel_182,Entertainment,reaction,43740,1239,161,648,2024-11-13,0.03200658421160925,Low
vid_2501,Amazing Sports official,channel_34,Sports,tutorial|reaction|live|compilation,174601,12048,1370,138,2023-01-13,0.07684906243914731,High
vid_2502,Best Music,channel_460,Music,tutorial,88885,6928,95,353,2023-12-23,0.07901131786783071,High
vid_2503,Unbelievable Entertainment reaction,channel_17,Entertainment,vlog,164315,12625,670,684,2024-09-18,0.08091117115801261,High
vid_2504,Best Sports tutorial,channel_390,Sports,vlog,265142,14651,1023,447,2023-11-04,0.059115269873238216,Medium
vid_2505,Top Education trailer,channel_466,Education,live|compilation|vlog,164265,3702,180,717,2025-02-17,0.02363240110552397,Low
vid_2506,Guide Sports compilation,channel_466,Sports,live|official|vlog,14278,854,41,562,2024-02-02,0.06267945934589257,Medium
vid_2507,Full Entertainment review,channel_31,Entertainment,official,16206,857,33,509,2024-02-12,0.054914543098661076,Medium
vid_2508,Amazing News vlog,channel_483,News,vlog,56554,1498,315,653,2024-02-01,0.0320572893643356,Low
vid_2509,Amazing Sports tutorial,channel_245,Sports,challenge|tutorial,165165,12666,1324,585,2024-12-12,0.08470266277563179,High
vid_2510,Top Sports reaction,channel_367,Sports,tutorial|compilation|review,23009,951,219,1272,2023-08-19,0.05084745762711865,Medium
vid_2511,Full Entertainment challenge,channel_202,Entertainment,live|compilation|vlog|official,426432,14462,605,1152,2023-08-12,0.035332631386407715,Low
vid_2512,Best Entertainment official,channel_179,Entertainment,reaction|review|live|challenge,176744,8228,359,704,2023-05-14,0.0485841183626128,Medium
vid_2513,Best Howto & Style tutorial,channel_95,Howto & Style,vlog|tutorial|trailer|challenge,50444,3692,381,655,2023-03-04,0.0807414015264149,High
vid_2514,How To Education,channel_339,Education,reaction|tutorial,83307,3228,216,236,2023-12-05,0.04134056753252989,Low
vid_2515,Amazing Comedy official,channel_36,Comedy,review,69678,3059,176,915,2025-05-09,0.046427187531393965,Medium
vid_2516,Amazing Education reaction,channel_183,Education,vlog|tutorial|trailer|official,123368,5155,1179,510,2023-06-05,0.05134190923165463,Medium
vid_2517,Unbelievable Howto & Style trailer,channel_60,Howto & Style,challenge|reaction|review|trailer,72325,3150,75,531,2024-09-23,0.044589774078478,Low
vid_2518,Full Howto & Style compilation,channel_145,Howto & Style,vlog|challenge|live,92019,6253,202,136,2025-05-27,0.07014779395783526,High
vid_2519,How To News trailer,channel_96,News,tutorial|live|reaction|official,114156,7551,554,1047,2023-08-25,0.07099871229972757,High
vid_2520,How To Science & Tech review,channel_124,Science & Tech,live,23639,818,178,998,2024-04-13,0.04213197969543147,Low
vid_2521,Best Music live,channel_267,Music,challenge|vlog|official,373689,15309,3473,584,2024-12-12,0.05026091145066767,Medium
vid_2522,Best Education challenge,channel_1,Education,compilation,52794,3962,266,1010,2025-05-12,0.08008334122549483,High
vid_2523,Amazing Entertainment vlog,channel_366,Entertainment,reaction|review,163943,5519,458,1099,2024-12-18,0.03645757087786073,Low
vid_2524,How To Science & Tech,channel_51,Science & Tech,compilation,110980,6248,798,466,2024-06-21,0.06348834485182148,Medium
vid_2525,Full Comedy,channel_268,Comedy,compilation,78865,1787,659,56,2024-08-02,0.031014632414475187,Low
vid_2526,Exclusive Entertainment trailer,channel_55,Entertainment,reaction|compilation|live|tutorial,196909,4067,497,630,2024-07-17,0.023178101670814077,Low
vid_2527,Guide Entertainment compilation,channel_302,Entertainment,challenge|live|compilation|review,386754,26017,1270,1076,2023-04-07,0.07055370971286731,High
vid_2528,Amazing Gaming official,channel_265,Gaming,reaction|challenge|tutorial,193478,7617,1143,922,2025-02-22,0.04527623152900315,Low
vid_2529,Best Comedy reaction,channel_310,Comedy,live|challenge|trailer|tutorial,78809,5742,377,253,2023-10-10,0.07764243116355793,High
vid_2530,Amazing Music tutorial,channel_452,Music,vlog,373236,11761,2325,944,2023-05-22,0.03774009543534001,Low
vid_2531,How To Entertainment challenge,channel_387,Entertainment,official,203335,5526,965,644,2023-07-01,0.03192253216351261,Low
vid_2532,Exclusive News tutorial,channel_315,News,reaction|live,28840,2178,126,379,2024-11-09,0.07988627301411186,High
vid_2533,Best Science & Tech tutorial,channel_31,Science & Tech,tutorial|challenge|live,57545,3581,192,1082,2024-11-01,0.06556493935286553,High
vid_2534,Best Music vlog,channel_68,Music,review,311351,21757,1334,808,2024-01-04,0.07416364757573422,High
vid_2535,Amazing News reaction,channel_364,News,official|live,98894,2023,521,396,2023-02-06,0.025724252995601396,Low
vid_2536,How To Education tutorial,channel_26,Education,live|vlog,97393,7671,504,246,2025-01-04,0.08393740887529005,High
vid_2537,Best Gaming live,channel_184,Gaming,compilation|reaction,123170,6127,1154,1004,2023-02-12,0.059112940546070095,Medium
vid_2538,Exclusive Howto & Style live,channel_389,Howto & Style,review,70401,2659,415,688,2023-12-10,0.0436635322860146,Low
vid_2539,Unbelievable Howto & Style tutorial,channel_209,Howto & Style,official|vlog,45526,2233,386,154,2023-12-19,0.0575263030729018,Medium
vid_2540,Full Sports reaction,channel_305,Sports,challenge|compilation|reaction|tutorial,92985,1958,814,869,2023-04-09,0.029810939281182114,Low
vid_2541,Best Education live,channel_115,Education,live,93650,2013,430,261,2024-09-04,0.026086213708342677,Low
vid_2542,Full Entertainment trailer,channel_350,Entertainment,review|official|vlog,79125,5879,698,392,2023-06-12,0.08312059247276496,High
vid_2543,Top Education vlog,channel_490,Education,official,59721,3441,240,565,2023-09-27,0.06163557817889555,Medium
vid_2544,New Music vlog,channel_495,Music,review,275495,7714,1977,611,2024-02-06,0.03517655428753957,Low
vid_2545,Top Entertainment trailer,channel_291,Entertainment,review,273016,6420,802,489,2024-05-13,0.026452565224876108,Low
vid_2546,Unbelievable Entertainment compilation,channel_29,Entertainment,review|vlog|reaction,56546,3200,426,772,2025-02-10,0.06412364935363503,Medium
vid_2547,Top Howto & Style review,channel_21,Howto & Style,live|trailer|tutorial|review,104302,5862,469,443,2025-04-03,0.06069815825048177,Medium
vid_2548,New Gaming official,channel_186,Gaming,tutorial|vlog|compilation,317233,9495,1467,1062,2023-02-07,0.03455493421260016,Low
vid_2549,Top Gaming review,channel_221,Gaming,reaction|vlog|tutorial,17694,1161,94,94,2024-03-02,0.07092398982763493,High
vid_2550,Unbelievable Music,channel_155,Music,challenge|reaction,266000,11954,2149,690,2023-05-13,0.053018597674444834,Medium
vid_2551,Unbelievable Comedy live,channel_198,Comedy,trailer,236558,5488,1085,1197,2023-10-30,0.02778588005529276,Low
vid_2552,Unbelievable Science & Tech reaction,channel_131,Science & Tech,compilation|vlog,77889,4718,316,495,2023-09-30,0.06462960585441006,Medium
vid_2553,Exclusive Education vlog,channel_52,Education,vlog,138121,10083,337,646,2025-01-22,0.07544055255498762,High
vid_2554,Best Gaming,channel_305,Gaming,live|reaction|compilation|vlog,1235,27,7,231,2025-04-20,0.02750809061488673,Low
vid_2555,Guide Sports,channel_337,Sports,tutorial|reaction|trailer|vlog,79983,5151,531,906,2023-12-13,0.07103920784156831,High
vid_2556,New Comedy live,channel_455,Comedy,live|compilation|challenge|official,18675,1168,162,497,2024-01-09,0.0712143928035982,High
vid_2557,New News reaction,channel_116,News,official|reaction,178072,4742,1521,726,2023-03-21,0.03517096920925688,Low
vid_2558,Exclusive Entertainment compilation,channel_428,Entertainment,review|official|live|compilation,495697,38805,869,762,2023-10-01,0.08003663520934118,High
vid_2559,Guide Music review,channel_240,Music,challenge|compilation|review,554920,41272,3083,502,2024-04-09,0.0799302963845304,High
vid_2560,2025 Gaming tutorial,channel_365,Gaming,compilation|reaction,274845,19229,575,818,2024-03-23,0.07205489619641545,High
vid_2561,Unbelievable Music tutorial,channel_242,Music,vlog|review|challenge|official,280038,13172,1348,1013,2024-03-17,0.0518499209038741,Medium
vid_2562,Best Music live,channel_144,Music,compilation|tutorial,463592,24520,4440,604,2024-01-14,0.062468587748305084,Medium
vid_2563,Guide Entertainment official,channel_358,Entertainment,tutorial|trailer|review,291351,20025,2072,355,2023-12-16,0.0758429665833768,High
vid_2564,How To Entertainment,channel_205,Entertainment,compilation|review|reaction,395288,28324,3318,1204,2023-11-06,0.080047762523116,High
vid_2565,Top Comedy trailer,channel_94,Comedy,challenge,19668,1419,96,440,2025-06-09,0.07702475977426407,High
vid_2566,2025 Science & Tech reaction,channel_70,Science & Tech,tutorial,25559,517,139,838,2023-07-05,0.02566510172143975,Low
vid_2567,Amazing Gaming tutorial,channel_478,Gaming,vlog|reaction|trailer,143893,5261,718,482,2025-03-22,0.04155141979512697,Low
vid_2568,Best Howto & Style review,channel_482,Howto & Style,compilation|tutorial|trailer,48098,3217,113,456,2025-01-05,0.06923220856982473,High
vid_2569,Unbelievable Comedy,channel_232,Comedy,challenge|reaction,137421,8353,1140,669,2023-04-17,0.06907918673865902,High
vid_2570,Amazing Science & Tech official,channel_349,Science & Tech,challenge,38197,2814,284,461,2024-06-27,0.08110372270799518,High
vid_2571,How To Comedy live,channel_471,Comedy,trailer,190644,8550,267,957,2024-01-13,0.04624826247737942,Medium
vid_2572,Exclusive Sports trailer,channel_229,Sports,compilation|live|trailer,169049,8176,1537,920,2024-01-07,0.05745637385388938,Medium
vid_2573,How To Comedy tutorial,channel_337,Comedy,vlog|challenge|live|review,289,20,2,300,2025-05-14,0.07586206896551724,High
vid_2574,Amazing Sports challenge,channel_456,Sports,challenge,13316,438,91,613,2023-07-18,0.039723661485319514,Low
vid_2575,Exclusive Education official,channel_84,Education,compilation|live|trailer|reaction,131879,10154,1088,486,2024-04-18,0.08524416135881104,High
vid_2576,Unbelievable Gaming review,channel_296,Gaming,review|reaction|trailer,240730,9890,602,439,2024-04-24,0.04358391731850073,Low
vid_2577,Amazing Entertainment official,channel_143,Entertainment,live|challenge|tutorial,184776,13712,582,483,2023-03-06,0.07735811275212824,High
vid_2578,2025 Entertainment compilation,channel_480,Entertainment,official,172611,12957,389,580,2023-01-26,0.07731791532454291,High
vid_2579,How To Howto & Style live,channel_248,Howto & Style,tutorial,22042,527,31,717,2023-07-10,0.025314158689833506,Low
vid_2580,Best Music reaction,channel_340,Music,official|tutorial|trailer|challenge,278591,11303,1327,1083,2024-12-09,0.045335113714679534,Medium
vid_2581,Unbelievable Comedy reaction,channel_394,Comedy,challenge,134500,5269,595,703,2023-06-18,0.04359818886104936,Low
vid_2582,Top Howto & Style trailer,channel_102,Howto & Style,compilation|vlog|challenge|trailer,133795,6542,616,1024,2024-06-14,0.05349935723041047,Medium
vid_2583,Guide Comedy official,channel_91,Comedy,challenge|reaction,209821,7590,398,457,2023-12-19,0.03807036440411396,Low
vid_2584,2025 Entertainment,channel_192,Entertainment,reaction|live,20656,433,172,88,2023-06-23,0.029287892724016072,Low
vid_2585,Top Entertainment challenge,channel_355,Entertainment,vlog|live,368407,9003,948,47,2023-01-02,0.027010814097413738,Low
vid_2586,Top Music challenge,channel_437,Music,reaction|live|trailer,359345,27675,3589,865,2024-03-09,0.08700249898426586,High
vid_2587,Amazing Gaming compilation,channel_260,Gaming,review|trailer|official|tutorial,19317,1381,192,322,2024-04-15,0.08142664872139974,High
vid_2588,Guide Entertainment review,channel_96,Entertainment,trailer|live|review|vlog,394108,26367,1654,759,2024-01-26,0.07109961964837139,High
vid_2589,Best Entertainment challenge,channel_8,Entertainment,review|trailer,393045,24088,467,680,2023-12-29,0.06247360359856098,Medium
vid_2590,Top Education vlog,channel_488,Education,trailer|challenge,19591,665,179,475,2024-11-13,0.043078807676602694,Low
vid_2591,New Comedy review,channel_323,Comedy,review|challenge|trailer,157604,8202,467,141,2023-11-29,0.0550046001078646,Medium
vid_2592,How To Gaming live,channel_135,Gaming,reaction|live,72811,3651,250,411,2023-05-26,0.05357633357138933,Medium
vid_2593,Amazing Science & Tech vlog,channel_471,Science & Tech,tutorial,47889,1126,362,796,2023-09-17,0.031071204844435162,Low
vid_2594,Guide Science & Tech vlog,channel_178,Science & Tech,live|vlog,97080,3570,595,206,2025-01-21,0.04290231868233743,Low
vid_2595,Unbelievable Science & Tech official,channel_208,Science & Tech,compilation|reaction,16465,787,153,236,2024-01-16,0.057087331470909754,Medium
vid_2596,Top Education review,channel_461,Education,reaction|trailer|review|compilation,69243,1827,284,267,2023-04-28,0.030486395933221652,Low
vid_2597,Full News review,channel_140,News,trailer|reaction|official,104541,8046,1042,302,2024-05-12,0.08693156817355704,High
vid_2598,New Education vlog,channel_118,Education,vlog,144468,10311,297,97,2023-11-28,0.07342751732205526,High
vid_2599,Top Entertainment trailer,channel_455,Entertainment,live|review|compilation|official,70956,2296,328,1103,2024-06-04,0.036980142903448567,Low
vid_2600,Top Comedy review,channel_340,Comedy,compilation|review|official|live,105773,3719,402,457,2025-01-18,0.03896042505719742,Low
vid_2601,2025 Music official,channel_244,Music,tutorial|trailer|review,964409,52238,4527,524,2023-06-28,0.05885982103047459,Medium
vid_2602,2025 Science & Tech trailer,channel_338,Science & Tech,review,74442,2056,144,370,2025-01-07,0.029552812218744545,Low
vid_2603,2025 Music,channel_40,Music,review|tutorial|official,76051,2920,401,802,2024-08-06,0.043667490664282334,Low
vid_2604,Unbelievable Science & Tech,channel_47,Science & Tech,compilation|challenge,121489,6974,826,469,2024-07-14,0.06420281504650588,Medium
vid_2605,Amazing Gaming live,channel_413,Gaming,official|live|vlog|challenge,23903,940,118,909,2023-06-22,0.04426037483266399,Low
vid_2606,Best Gaming official,channel_82,Gaming,trailer|live|compilation|review,79238,1611,109,719,2023-04-02,0.02170648291876475,Low
vid_2607,Guide Entertainment reaction,channel_38,Entertainment,review|vlog,125962,6550,1098,507,2024-04-18,0.060716242071084364,Medium
vid_2608,Unbelievable News challenge,channel_332,News,vlog,26028,1144,145,810,2024-04-30,0.04952168734872642,Medium
vid_2609,Full Music review,channel_85,Music,reaction|trailer|review|tutorial,402804,30042,2248,717,2025-02-27,0.08016285795856556,High
vid_2610,Amazing Entertainment review,channel_225,Entertainment,compilation|challenge|vlog|tutorial,92417,4982,299,700,2024-03-06,0.05714254798848709,Medium
vid_2611,Guide Music reaction,channel_431,Music,reaction|trailer|tutorial,768734,27227,1129,301,2023-04-04,0.03688657339655408,Low
vid_2612,New Education compilation,channel_196,Education,official|compilation,27451,2174,103,386,2023-07-06,0.08294477633687891,High
vid_2613,How To Music official,channel_75,Music,trailer,331199,23673,2352,281,2023-12-27,0.07857789855072464,High
vid_2614,Full Comedy compilation,channel_397,Comedy,tutorial|vlog|challenge|compilation,128472,8079,970,69,2024-04-12,0.07043503304196212,High
vid_2615,Amazing Comedy challenge,channel_146,Comedy,official,149771,10814,930,711,2023-05-24,0.07841252036428704,High
vid_2616,Unbelievable Gaming challenge,channel_288,Gaming,tutorial|review|reaction,304657,21049,320,314,2024-02-15,0.07014094492841152,High
vid_2617,Full Music,channel_230,Music,trailer|review|challenge,558750,18719,2956,574,2023-07-26,0.03879187688254697,Low
vid_2618,Amazing Gaming review,channel_178,Gaming,compilation|official|challenge,92660,2838,395,300,2024-02-21,0.034890622807869545,Low
vid_2619,Full Music reaction,channel_162,Music,official|review,192261,6619,1084,478,2023-10-06,0.04006511947238664,Low
vid_2620,Full News live,channel_316,News,trailer|vlog|compilation|tutorial,12513,818,47,708,2024-10-27,0.06912258270736775,High
vid_2621,Top Music review,channel_292,Music,reaction|official|compilation,354064,16351,2871,782,2024-01-15,0.054289466623360115,Medium
vid_2622,How To Education official,channel_369,Education,compilation|trailer|challenge,37828,1527,356,861,2024-06-25,0.04977662639773719,Medium
vid_2623,Unbelievable Entertainment reaction,channel_212,Entertainment,reaction|trailer|review,422633,28020,3920,536,2023-11-18,0.07557366421064089,High
vid_2624,Guide Education vlog,channel_470,Education,review|compilation|live,17662,977,141,623,2024-02-28,0.06329615580592199,Medium
vid_2625,2025 Education tutorial,channel_127,Education,tutorial|reaction|live,71739,5251,504,551,2024-12-27,0.08022023975466964,High
vid_2626,Guide Music tutorial,channel_38,Music,review,446217,32504,3488,500,2024-08-06,0.0806601257681223,High
vid_2627,Guide Howto & Style reaction,channel_302,Howto & Style,tutorial|vlog,11654,605,49,650,2024-08-15,0.05611325611325611,Medium
vid_2628,New Gaming,channel_116,Gaming,tutorial|official|vlog|compilation,183392,13687,207,824,2025-05-06,0.07576079784942719,High
vid_2629,How To Education live,channel_288,Education,official|compilation,47877,1191,56,692,2024-05-27,0.026045365303479676,Low
vid_2630,Top Gaming challenge,channel_310,Gaming,trailer|reaction|vlog,256699,20334,1176,1024,2023-04-17,0.08379431242695753,High
vid_2631,Full Science & Tech,channel_458,Science & Tech,official|live,94436,6566,890,149,2023-04-28,0.07895210563656194,High
vid_2632,Full Howto & Style official,channel_390,Howto & Style,tutorial|compilation|trailer,44492,2584,387,1000,2023-10-21,0.06677454880543007,High
vid_2633,2025 Education review,channel_402,Education,challenge|live|review,14326,432,14,585,2025-03-07,0.031130034201158653,Low
vid_2634,Amazing Entertainment official,channel_126,Entertainment,tutorial|review|challenge,105613,3657,388,699,2023-11-08,0.03829984661124472,Low
vid_2635,Guide Gaming live,channel_33,Gaming,official|vlog,78227,4731,117,966,2023-05-25,0.0619726951986501,Medium
vid_2636,Best Howto & Style compilation,channel_448,Howto & Style,trailer|reaction,59892,2408,219,279,2025-01-21,0.043861553103033746,Low
vid_2637,2025 Howto & Style review,channel_171,Howto & Style,reaction|compilation|tutorial|live,25287,604,247,709,2024-10-05,0.033652325213540016,Low
vid_2638,Exclusive Education official,channel_242,Education,trailer|reaction|official|live,25439,1579,198,1123,2024-12-23,0.06985062893081762,High
vid_2639,New Music reaction,channel_153,Music,review|vlog|trailer,271281,12422,298,1054,2023-03-28,0.04688847767268009,Medium
vid_2640,Exclusive Entertainment vlog,channel_479,Entertainment,official|reaction|live,227195,7313,2107,810,2023-07-07,0.04146199757037976,Low
vid_2641,How To Entertainment live,channel_209,Entertainment,reaction,301905,20946,929,457,2023-07-19,0.07245632746616497,High
vid_2642,New Music live,channel_150,Music,reaction|trailer|official|live,471656,9549,560,481,2023-08-26,0.021432948095756025,Low
vid_2643,Unbelievable Education,channel_366,Education,vlog|official|challenge|tutorial,18882,1159,114,537,2025-03-21,0.06741513530688979,High
vid_2644,How To Howto & Style compilation,channel_487,Howto & Style,review|official|trailer,2498,168,11,472,2025-04-04,0.07162865146058424,High
vid_2645,Full Education challenge,channel_332,Education,trailer|challenge|live,68043,1731,147,327,2023-07-12,0.027599788372229733,Low
vid_2646,2025 Science & Tech reaction,channel_155,Science & Tech,live,72347,5460,610,478,2023-08-22,0.08390003870183005,High
vid_2647,Amazing News compilation,channel_406,News,live|tutorial,1639,86,12,332,2024-03-08,0.05975609756097561,Medium
vid_2648,2025 Gaming challenge,channel_93,Gaming,reaction|vlog,130344,9115,1123,525,2023-05-17,0.07854539874947256,High
vid_2649,Top News,channel_79,News,live,98698,5000,910,634,2023-01-17,0.059879026129950656,Medium
vid_2650,Best Entertainment,channel_206,Entertainment,reaction|official,43529,2302,221,416,2023-08-24,0.05796002756719504,Medium
vid_2651,Unbelievable Entertainment tutorial,channel_102,Entertainment,challenge|trailer|compilation|review,338040,8687,1313,350,2023-05-06,0.02958221044192864,Low
vid_2652,2025 Education challenge,channel_220,Education,challenge,156382,4611,1367,174,2025-05-26,0.03822666146576034,Low
vid_2653,Guide Gaming challenge,channel_398,Gaming,compilation|reaction|vlog,199376,9584,692,568,2023-02-28,0.051540548809541724,Medium
vid_2654,Top Entertainment compilation,channel_329,Entertainment,trailer,44454,1933,280,623,2023-06-27,0.049780677089191316,Medium
vid_2655,Exclusive Howto & Style,channel_377,Howto & Style,challenge|live|trailer,21589,1435,205,434,2023-01-30,0.07596109309865678,High
vid_2656,Amazing Music live,channel_367,Music,vlog|tutorial,208408,15904,802,822,2024-04-14,0.08015968600204405,High
vid_2657,Amazing Entertainment,channel_498,Entertainment,challenge,99876,3449,795,668,2025-01-04,0.042492265486548456,Low
vid_2658,New Entertainment live,channel_84,Entertainment,compilation,325017,14861,2869,615,2023-03-01,0.05455082487739141,Medium
vid_2659,New Gaming review,channel_450,Gaming,trailer|challenge|compilation|review,156599,12150,620,587,2024-12-08,0.08154533844189017,High
vid_2660,Unbelievable Gaming tutorial,channel_423,Gaming,live,171533,4178,1463,225,2023-09-28,0.03288560868399268,Low
vid_2661,Top Entertainment vlog,channel_185,Entertainment,live|challenge|compilation|trailer,429381,30612,4194,42,2023-12-14,0.08106068722023746,High
vid_2662,How To News trailer,channel_477,News,compilation|official,36172,2349,220,571,2025-04-01,0.07101982141376165,High
vid_2663,Unbelievable Science & Tech compilation,channel_401,Science & Tech,vlog|tutorial|compilation|live,24331,1220,98,447,2024-06-03,0.05416735163570607,Medium
vid_2664,Full Sports reaction,channel_76,Sports,reaction|challenge,133908,9723,788,1077,2024-08-10,0.07849360386531151,High
vid_2665,Best Comedy live,channel_40,Comedy,trailer|vlog,132036,7055,377,469,2023-02-18,0.056287252815498685,Medium
vid_2666,Amazing Entertainment vlog,channel_235,Entertainment,compilation|review,38736,2737,196,988,2025-04-06,0.07571572398482071,High
vid_2667,Best Howto & Style official,channel_315,Howto & Style,official|challenge|live|compilation,36949,1616,363,680,2023-02-06,0.05355886332882273,Medium
vid_2668,Guide Comedy reaction,channel_478,Comedy,compilation|trailer,58848,2157,233,717,2024-08-24,0.04061241482438104,Low
vid_2669,2025 Science & Tech tutorial,channel_317,Science & Tech,compilation|trailer,99713,6478,557,818,2024-05-20,0.07055177808532402,High
vid_2670,Full Entertainment live,channel_90,Entertainment,tutorial|reaction|trailer|vlog,157157,4311,955,996,2024-04-10,0.033507680169001894,Low
vid_2671,New Entertainment compilation,channel_11,Entertainment,live|trailer,495686,37589,2406,897,2024-01-20,0.0806859974136905,High
vid_2672,New Entertainment compilation,channel_348,Entertainment,reaction|vlog|compilation|review,135407,6476,641,848,2023-01-02,0.05255967151128441,Medium
vid_2673,Top Sports reaction,channel_419,Sports,tutorial|vlog|reaction,196174,6152,1163,525,2025-06-17,0.03728813559322034,Low
vid_2674,Exclusive Howto & Style tutorial,channel_10,Howto & Style,vlog|compilation|official|live,148697,3435,431,957,2024-04-20,0.02599900469407793,Low
vid_2675,2025 Entertainment official,channel_86,Entertainment,vlog|compilation|official|tutorial,167890,9678,1023,478,2025-02-23,0.06373778225157989,Medium
vid_2676,Full Howto & Style challenge,channel_98,Howto & Style,live|review|reaction,105780,3848,338,1251,2024-10-11,0.03957232395231658,Low
